Date,Index,Price
2022-10-14,2814,19185.65625
2022-10-17,2815,19550.757813
2022-10-18,2816,19334.416016
2022-10-19,2817,19139.535156
2022-10-20,2818,19053.740234
2022-10-21,2819,19172.46875
2022-10-24,2820,19345.572266
2022-10-25,2821,20095.857422
2022-10-26,2822,20770.441406
2022-10-27,2823,20285.835938
2022-10-28,2824,20595.351563
2022-10-31,2825,20495.773438
2022-11-01,2826,20485.273438
2022-11-02,2827,20159.503906
2022-11-03,2828,20209.988281
2022-11-04,2829,21147.230469
2022-11-07,2830,20602.816406
2022-11-08,2831,18541.271484
2022-11-09,2832,15880.780273
2022-11-10,2833,17586.771484
2022-11-11,2834,17034.292969
2022-11-14,2835,16618.199219
2022-11-15,2836,16884.613281
2022-11-16,2837,16669.439453
2022-11-17,2838,16687.517578
2022-11-18,2839,16697.777344
2022-11-21,2840,15787.28418
2022-11-22,2841,16189.769531
2022-11-23,2842,16610.707031
2022-11-24,2843,16604.464844
2022-11-25,2844,16521.841797
2022-11-28,2845,16217.322266
2022-11-29,2846,16444.982422
2022-11-30,2847,17168.566406
2022-12-01,2848,16967.132813
2022-12-02,2849,17088.660156
2022-12-05,2850,16974.826172
2022-12-06,2851,17089.503906
2022-12-07,2852,16848.126953
2022-12-08,2853,17233.474609
2022-12-09,2854,17133.152344
2022-12-12,2855,17206.4375
2022-12-13,2856,17781.318359
2022-12-14,2857,17815.650391
2022-12-15,2858,17364.865234
2022-12-16,2859,16647.484375
2022-12-19,2860,16439.679688
2022-12-20,2861,16906.304688
2022-12-21,2862,16817.535156
2022-12-22,2863,16830.341797
2022-12-23,2864,16796.953125
2022-12-26,2865,16919.804688
2022-12-27,2866,16717.173828
2022-12-28,2867,16552.572266
2022-12-29,2868,16642.341797
2022-12-30,2869,16602.585938
2023-01-02,2870,16688.470703
2023-01-03,2871,16679.857422
2023-01-04,2872,16863.238281
2023-01-05,2873,16836.736328
2023-01-06,2874,16951.96875
2023-01-09,2875,17196.554688
2023-01-10,2876,17446.292969
2023-01-11,2877,17934.896484
2023-01-12,2878,18869.587891
2023-01-13,2879,19909.574219
2023-01-16,2880,21169.632813
2023-01-17,2881,21161.519531
2023-01-18,2882,20688.78125
2023-01-19,2883,21086.792969
2023-01-20,2884,22676.552734
2023-01-23,2885,22934.431641
2023-01-24,2886,22636.46875
2023-01-25,2887,23117.859375
2023-01-26,2888,23032.777344
2023-01-27,2889,23078.728516
2023-01-30,2890,22840.138672
2023-01-31,2891,23139.283203
2023-02-01,2892,23723.769531
2023-02-02,2893,23471.871094
2023-02-03,2894,23449.322266
2023-02-06,2895,22760.109375
2023-02-07,2896,23264.291016
2023-02-08,2897,22939.398438
2023-02-09,2898,21819.039063
2023-02-10,2899,21651.183594
2023-02-13,2900,21808.101563
2023-02-14,2901,22220.804688
2023-02-15,2902,24307.841797
2023-02-16,2903,23623.474609
2023-02-17,2904,24565.601563
2023-02-20,2905,24829.148438
2023-02-21,2906,24436.353516
2023-02-22,2907,24188.84375
2023-02-23,2908,23947.492188
2023-02-24,2909,23198.126953
2023-02-27,2910,23522.871094
2023-02-28,2911,23147.353516
2023-03-01,2912,23646.550781
2023-03-02,2913,23475.466797
2023-03-03,2914,22362.679688
2023-03-06,2915,22429.757813
2023-03-07,2916,22219.769531
2023-03-08,2917,21718.080078
2023-03-09,2918,20363.021484
2023-03-10,2919,20187.244141
2023-03-13,2920,24197.533203
2023-03-14,2921,24746.074219
2023-03-15,2922,24375.960938
2023-03-16,2923,25052.789063
2023-03-17,2924,27423.929688
2023-03-20,2925,27767.236328
2023-03-21,2926,28175.816406
2023-03-22,2927,27307.4375
2023-03-23,2928,28333.972656
2023-03-24,2929,27493.285156
2023-03-27,2930,27139.888672
2023-03-28,2931,27268.130859
2023-03-29,2932,28348.441406
2023-03-30,2933,28033.5625
2023-03-31,2934,28478.484375
2023-04-03,2935,27790.220703
2023-04-04,2936,28168.089844
2023-04-05,2937,28177.984375
2023-04-06,2938,28044.140625
2023-04-07,2939,27925.859375
2023-04-10,2940,29652.980469
2023-04-11,2941,30235.058594
2023-04-12,2942,30139.052734
2023-04-13,2943,30399.066406
2023-04-14,2944,30485.699219
2023-04-17,2945,29445.044922
2023-04-18,2946,30397.552734
2023-04-19,2947,28822.679688
2023-04-20,2948,28245.988281
2023-04-21,2949,27276.910156
2023-04-24,2950,27525.339844
2023-04-25,2951,28307.597656
2023-04-26,2952,28422.701172
2023-04-27,2953,29473.787109
2023-04-28,2954,29340.261719
2023-05-01,2955,28091.568359
2023-05-02,2956,28680.537109
2023-05-03,2957,29006.308594
2023-05-04,2958,28847.710938
2023-05-05,2959,29534.384766
2023-05-08,2960,27694.273438
2023-05-09,2961,27658.775391
2023-05-10,2962,27621.755859
2023-05-11,2963,27000.789063
2023-05-12,2964,26804.990234
2023-05-15,2965,27192.693359
2023-05-16,2966,27036.650391
2023-05-17,2967,27398.802734
2023-05-18,2968,26832.208984
2023-05-19,2969,26890.128906
2023-05-22,2970,26851.277344
2023-05-23,2971,27225.726563
2023-05-24,2972,26334.818359
2023-05-25,2973,26476.207031
2023-05-26,2974,26719.291016
2023-05-29,2975,27745.884766
2023-05-30,2976,27702.349609
2023-05-31,2977,27219.658203
2023-06-01,2978,26819.972656
2023-06-02,2979,27249.589844
2023-06-05,2980,25760.097656
2023-06-06,2981,27238.783203
2023-06-07,2982,26345.998047
2023-06-08,2983,26508.216797
2023-06-09,2984,26480.375
2023-06-12,2985,25902.5
2023-06-13,2986,25918.728516
2023-06-14,2987,25124.675781
2023-06-15,2988,25576.394531
2023-06-16,2989,26327.462891
2023-06-19,2990,26851.029297
2023-06-20,2991,28327.488281
2023-06-21,2992,30027.296875
2023-06-22,2993,29912.28125
2023-06-23,2994,30695.46875
2023-06-26,2995,30271.130859
2023-06-27,2996,30688.164063
2023-06-28,2997,30086.246094
2023-06-29,2998,30445.351563
2023-06-30,2999,30477.251953
2023-07-03,3000,31156.439453
2023-07-04,3001,30777.582031
2023-07-05,3002,30514.166016
2023-07-06,3003,29909.337891
2023-07-07,3004,30342.265625
2023-07-10,3005,30414.470703
2023-07-11,3006,30620.951172
2023-07-12,3007,30391.646484
2023-07-13,3008,31476.048828
2023-07-14,3009,30334.068359
2023-07-17,3010,30145.888672
2023-07-18,3011,29856.5625
2023-07-19,3012,29913.923828
2023-07-20,3013,29792.015625
2023-07-21,3014,29908.744141
2023-07-24,3015,29176.916016
2023-07-25,3016,29227.390625
2023-07-26,3017,29354.972656
2023-07-27,3018,29210.689453
2023-07-28,3019,29319.246094
2023-07-31,3020,29230.111328
2023-08-01,3021,29675.732422
2023-08-02,3022,29151.958984
2023-08-03,3023,29178.679688
2023-08-04,3024,29074.091797
2023-08-07,3025,29180.578125
2023-08-08,3026,29765.492188
2023-08-09,3027,29561.494141
2023-08-10,3028,29429.591797
2023-08-11,3029,29397.714844
2023-08-14,3030,29408.443359
2023-08-15,3031,29170.347656
2023-08-16,3032,28701.779297
2023-08-17,3033,26664.550781
2023-08-18,3034,26049.556641
2023-08-21,3035,26124.140625
2023-08-22,3036,26031.65625
2023-08-23,3037,26431.640625
2023-08-24,3038,26162.373047
2023-08-25,3039,26047.667969
2023-08-28,3040,26106.150391
2023-08-29,3041,27727.392578
2023-08-30,3042,27297.265625
2023-08-31,3043,25931.472656
2023-09-01,3044,25800.724609
2023-09-04,3045,25812.416016
2023-09-05,3046,25779.982422
2023-09-06,3047,25753.236328
2023-09-07,3048,26240.195313
2023-09-08,3049,25905.654297
2023-09-11,3050,25162.654297
2023-09-12,3051,25833.34375
2023-09-13,3052,26228.324219
2023-09-14,3053,26539.673828
2023-09-15,3054,26608.693359
2023-09-18,3055,26754.28125
2023-09-19,3056,27211.117188
2023-09-20,3057,27132.007813
2023-09-21,3058,26567.632813
2023-09-22,3059,26579.568359
2023-09-25,3060,26298.480469
2023-09-26,3061,26217.25
2023-09-27,3062,26352.716797
2023-09-28,3063,27021.546875
2023-09-29,3064,26911.720703
2023-10-02,3065,27530.785156
2023-10-03,3066,27429.978516
2023-10-04,3067,27799.394531
2023-10-05,3068,27415.912109
2023-10-06,3069,27946.597656
2023-10-09,3070,27583.677734
2023-10-10,3071,27391.019531
2023-10-11,3072,26873.320313
2023-10-12,3073,26756.798828
2023-10-13,3074,26862.375
2023-10-16,3075,28519.466797
2023-10-17,3076,28415.748047
2023-10-18,3077,28328.341797
2023-10-19,3078,28719.806641
2023-10-20,3079,29682.949219
2023-10-23,3080,33086.234375
2023-10-24,3081,33901.527344
2023-10-25,3082,34502.820313
2023-10-26,3083,34156.648438
2023-10-27,3084,33909.800781
2023-10-30,3085,34502.363281
2023-10-31,3086,34667.78125
2023-11-01,3087,35437.253906
2023-11-02,3088,34938.242188
2023-11-03,3089,34732.324219
2023-11-06,3090,35037.371094
2023-11-07,3091,35443.5625
2023-11-08,3092,35655.277344
2023-11-09,3093,36693.125
2023-11-10,3094,37313.96875
2023-11-13,3095,36502.355469
2023-11-14,3096,35537.640625
2023-11-15,3097,37880.582031
2023-11-16,3098,36154.769531
2023-11-17,3099,36596.683594
2023-11-20,3100,37476.957031
2023-11-21,3101,35813.8125
2023-11-22,3102,37432.339844
2023-11-23,3103,37289.621094
2023-11-24,3104,37720.28125
2023-11-27,3105,37254.167969
2023-11-28,3106,37831.085938
2023-11-29,3107,37858.492188
2023-11-30,3108,37712.746094
2023-12-01,3109,38688.75
2023-12-04,3110,41980.097656
2023-12-05,3111,44080.648438
2023-12-06,3112,43746.445313
2023-12-07,3113,43292.664063
2023-12-08,3114,44166.601563
2023-12-11,3115,41243.832031
2023-12-12,3116,41450.222656
2023-12-13,3117,42890.742188
2023-12-14,3118,43023.972656
2023-12-15,3119,41929.757813
2023-12-18,3120,42623.539063
2023-12-19,3121,42270.527344
2023-12-20,3122,43652.25
2023-12-21,3123,43869.152344
2023-12-22,3124,43997.902344
2023-12-25,3125,43613.140625
2023-12-26,3126,42520.402344
2023-12-27,3127,43442.855469
2023-12-28,3128,42627.855469
2023-12-29,3129,42099.402344
2024-01-01,3130,44167.332031
2024-01-02,3131,44957.96875
2024-01-03,3132,42848.175781
2024-01-04,3133,44179.921875
2024-01-05,3134,44162.691406
2024-01-08,3135,46970.503906
2024-01-09,3136,46139.730469
2024-01-10,3137,46627.777344
2024-01-11,3138,46368.585938
2024-01-12,3139,42853.167969
2024-01-15,3140,42511.96875
2024-01-16,3141,43154.945313
2024-01-17,3142,42742.652344
2024-01-18,3143,41262.058594
2024-01-19,3144,41618.40625
2024-01-22,3145,39507.367188
2024-01-23,3146,39845.550781
2024-01-24,3147,40077.074219
2024-01-25,3148,39933.808594
2024-01-26,3149,41816.871094
2024-01-29,3150,43288.246094
2024-01-30,3151,42952.609375
2024-01-31,3152,42582.605469
2024-02-01,3153,43075.773438
2024-02-02,3154,43185.859375
2024-02-05,3155,42658.667969
2024-02-06,3156,43084.671875
2024-02-07,3157,44318.222656
2024-02-08,3158,45301.566406
2024-02-09,3159,47147.199219
2024-02-12,3160,49958.222656
2024-02-13,3161,49742.441406
2024-02-14,3162,51826.695313
2024-02-15,3163,51938.554688
2024-02-16,3164,52160.203125
2024-02-19,3165,51779.144531
2024-02-20,3166,52284.875
2024-02-21,3167,51839.179688
2024-02-22,3168,51304.972656
2024-02-23,3169,50731.949219
2024-02-26,3170,54522.402344
2024-02-27,3171,57085.371094
2024-02-28,3172,62504.789063
2024-02-29,3173,61198.382813
2024-03-01,3174,62440.632813
2024-03-04,3175,68330.414063
2024-03-05,3176,63801.199219
2024-03-06,3177,66106.804688
2024-03-07,3178,66925.484375
2024-03-08,3179,68300.09375
2024-03-11,3180,72123.90625
2024-03-12,3181,71481.289063
2024-03-13,3182,73083.5
2024-03-14,3183,71396.59375
2024-03-15,3184,69403.773438
2024-03-18,3185,67548.59375
2024-03-19,3186,61912.773438
2024-03-20,3187,67913.671875
2024-03-21,3188,65491.390625
2024-03-22,3189,63778.761719
2024-03-25,3190,69958.8125
2024-03-26,3191,69987.835938
2024-03-27,3192,69455.34375
2024-03-28,3193,70744.953125
2024-03-29,3194,69892.828125
2024-04-01,3195,69702.148438
2024-04-02,3196,65446.972656
2024-04-03,3197,65980.8125
2024-04-04,3198,68508.84375
2024-04-05,3199,67837.640625
2024-04-08,3200,71631.359375
2024-04-09,3201,69139.015625
2024-04-10,3202,70587.882813
2024-04-11,3203,70060.609375
2024-04-12,3204,67195.867188
2024-04-15,3205,63426.210938
2024-04-16,3206,63811.863281
2024-04-17,3207,61276.691406
2024-04-18,3208,63512.753906
2024-04-19,3209,63843.570313
2024-04-22,3210,66837.679688
2024-04-23,3211,66407.273438
2024-04-24,3212,64276.898438
2024-04-25,3213,64481.707031
2024-04-26,3214,63755.320313
2024-04-29,3215,63841.121094
2024-04-30,3216,60636.855469
2024-05-01,3217,58254.011719
2024-05-02,3218,59123.433594
2024-05-03,3219,62889.835938
2024-05-06,3220,63161.949219
2024-05-07,3221,62334.816406
2024-05-08,3222,61187.941406
2024-05-09,3223,63049.960938
2024-05-10,3224,60569.472656
