Holding Period(Years),Annualized Return,Buy Price,Buy Date,Sell Price,Sell Date
9.840637450199203,1.6248922726835469,5.03,2012-05-22,66971.828125,2021-11-09
9.844621513944222,1.624113685184315,5.07,2012-05-18,67566.828125,2021-11-08
9.848605577689243,1.625730782346885,5.02,2012-05-17,67566.828125,2021-11-08
9.852589641434262,1.6236469806145077,5.04,2012-05-16,67566.828125,2021-11-08
9.856573705179283,1.6274229954685744,4.95,2012-05-15,67566.828125,2021-11-08
9.860557768924302,1.6274762793020132,4.93,2012-05-14,67566.828125,2021-11-08
9.864541832669323,1.6253736336930689,4.95,2012-05-11,67566.828125,2021-11-08
9.868525896414342,1.6286873615568753,4.87,2012-05-10,67566.828125,2021-11-08
9.872509960159363,1.625309151972394,4.87,2012-05-10,66971.828125,2021-11-09
9.876494023904382,1.6185830400947872,5.02,2012-05-08,67566.828125,2021-11-08
9.880478087649402,1.6159887938383033,5.05,2012-05-07,67566.828125,2021-11-08
9.884462151394422,1.61392956544393,5.07,2012-05-04,67566.828125,2021-11-08
9.888446215139442,1.6114226552954536,4.98,2012-04-16,65992.835938,2021-10-20
9.892430278884461,1.6130774535752397,4.93,2012-04-13,65992.835938,2021-10-20
9.896414342629482,1.616158881394616,4.97,2012-05-01,67566.828125,2021-11-08
9.900398406374501,1.6135574467485263,5.0,2012-04-30,67566.828125,2021-11-08
9.904382470119522,1.6171020240522487,4.8,2012-04-10,65992.835938,2021-10-20
9.908366533864541,1.6188560053547132,4.75,2012-04-09,65992.835938,2021-10-20
9.912350597609562,1.6092580257885944,4.98,2012-04-26,66971.828125,2021-11-09
9.91633466135458,1.6053516050911418,5.08,2012-04-24,67566.828125,2021-11-08
9.920318725099602,1.608520385656473,5.0,2012-04-23,67566.828125,2021-11-08
9.92430278884462,1.605193631509799,5.0,2012-04-23,66971.828125,2021-11-09
9.928286852589641,1.5997839745536617,5.13,2012-04-19,67566.828125,2021-11-08
9.93227091633466,1.6057018240281966,4.88,2012-03-30,65992.835938,2021-10-20
9.936254980079681,1.6068598667266403,4.84,2012-03-29,65992.835938,2021-10-20
9.9402390438247,1.6045631415832164,4.98,2012-04-16,67566.828125,2021-11-08
9.944223107569721,1.6062077406583448,4.93,2012-04-13,67566.828125,2021-11-08
9.94820717131474,1.609884962001685,4.73,2012-03-26,65992.835938,2021-10-20
9.952191235059761,1.6061278282465246,4.78,2012-03-23,65992.835938,2021-10-20
9.95617529880478,1.610209082291426,4.8,2012-04-10,67566.828125,2021-11-08
9.9601593625498,1.6119520996130587,4.75,2012-04-09,67566.828125,2021-11-08
9.96414342629482,1.6086329082973325,4.75,2012-04-09,66971.828125,2021-11-09
9.96812749003984,1.5998082043645727,4.75,2012-04-09,64995.230469,2021-11-10
9.97211155378486,1.5986344306709168,4.75,2012-04-09,64949.960938,2021-11-11
9.97609561752988,1.5950952724665362,4.99,2012-04-03,67566.828125,2021-11-08
9.9800796812749,1.5918094638752103,4.99,2012-04-03,66971.828125,2021-11-09
9.98406374501992,1.5989169089450468,4.88,2012-03-30,67566.828125,2021-11-08
9.98804780876494,1.6000686496104453,4.84,2012-03-29,67566.828125,2021-11-08
9.99203187250996,1.5967784969637573,4.84,2012-03-29,66971.828125,2021-11-09
9.99601593625498,1.598088962045832,4.84,2012-03-27,67566.828125,2021-11-08
10.0,1.6030783438667928,4.73,2012-03-26,67566.828125,2021-11-08
10.00398406374502,1.5997871178913252,4.73,2012-03-26,66971.828125,2021-11-09
10.00796812749004,1.5960693705750448,4.78,2012-03-23,66971.828125,2021-11-09
10.01195219123506,1.590729068266647,4.79,2012-03-02,65992.835938,2021-10-20
10.01593625498008,1.595850011732185,4.79,2012-03-20,67566.828125,2021-11-08
10.0199203187251,1.5927128974965856,4.83,2012-03-19,67566.828125,2021-11-08
10.02390438247012,1.5894453940172788,4.83,2012-03-19,66971.828125,2021-11-09
10.02788844621514,1.5845567359607742,4.51,2012-02-22,61593.949219,2021-10-15
10.03187250996016,1.5853834084075666,4.51,2012-02-22,62026.078125,2021-10-18
10.03585657370518,1.5935443767632251,4.51,2012-02-22,64261.992188,2021-10-19
10.0398406374502,1.5994359454331826,4.51,2012-02-22,65992.835938,2021-10-20
10.04382470119522,1.5956236318056947,4.44,2012-02-20,64261.992188,2021-10-19
10.047808764940239,1.6015144159324106,4.44,2012-02-20,65992.835938,2021-10-20
10.05179282868526,1.5896286457009685,4.51,2012-02-16,64261.992188,2021-10-19
10.055776892430279,1.595503539686093,4.51,2012-02-16,65992.835938,2021-10-20
10.0597609561753,1.5867623418333987,4.44,2012-02-20,63039.824219,2021-10-25
10.063745019920319,1.5841131209914057,4.79,2012-03-02,67566.828125,2021-11-08
10.06772908366534,1.5808740160758785,4.79,2012-03-02,66971.828125,2021-11-09
10.071713147410359,1.5738333596201022,4.44,2012-02-20,60622.136719,2021-10-28
10.07569721115538,1.579626457217174,4.51,2012-02-22,63226.402344,2021-11-02
10.079681274900398,1.577621237046186,4.51,2012-02-22,62970.046875,2021-11-03
10.08366533864542,1.5816973570592245,4.44,2012-02-20,63226.402344,2021-11-02
10.087649402390438,1.5796912940908223,4.44,2012-02-20,62970.046875,2021-11-03
10.091633466135459,1.5927714382393883,4.51,2012-02-22,67566.828125,2021-11-08
10.095617529880478,1.5895270342697971,4.51,2012-02-22,66971.828125,2021-11-09
10.099601593625499,1.5948391996045599,4.44,2012-02-20,67566.828125,2021-11-08
10.103585657370518,1.5915939526389753,4.44,2012-02-20,66971.828125,2021-11-09
10.107569721115539,1.5888796764395847,4.51,2012-02-16,67566.828125,2021-11-08
10.111553784860558,1.5856467751250207,4.51,2012-02-16,66971.828125,2021-11-09
10.115537848605578,1.5777101468642067,4.44,2012-02-20,64155.941406,2021-11-12
10.119521912350598,1.5758984418065967,4.51,2012-02-16,64949.960938,2021-11-11
10.123505976095618,1.571812679224288,4.51,2012-02-16,64155.941406,2021-11-12
10.127490039840637,1.5684807491711972,4.51,2012-02-16,63557.871094,2021-11-15
10.131474103585658,1.5576295505864701,4.69,2012-02-15,63557.871094,2021-11-15
10.135458167330677,1.5535706757856178,4.51,2012-02-16,60368.011719,2021-11-17
10.139442231075698,1.542796745515778,4.69,2012-02-15,60368.011719,2021-11-17
10.143426294820717,1.5436959033275164,4.44,2012-02-20,57569.074219,2021-11-23
10.147410358565738,1.5370971230484454,4.44,2012-02-20,56280.425781,2021-11-24
10.151394422310757,1.5405490957509431,4.44,2012-02-20,57274.679688,2021-11-25
10.155378486055778,1.5366723067792134,5.3,2012-01-31,67566.828125,2021-11-08
10.159362549800797,1.541002866415425,4.44,2012-02-20,57806.566406,2021-11-29
10.163346613545817,1.536588592075801,4.44,2012-02-20,57005.425781,2021-11-30
10.167330677290837,1.536643562555244,4.44,2012-02-20,57229.828125,2021-12-01
10.171314741035857,1.5324234167466018,4.44,2012-02-20,56477.816406,2021-12-02
10.175298804780876,1.5309013851923594,4.51,2012-02-16,57229.828125,2021-12-01
10.179282868525897,1.5266963268630098,4.51,2012-02-16,56477.816406,2021-12-02
10.183266932270916,1.5248321983880477,5.29,2012-01-03,65992.835938,2021-10-20
10.187250996015937,1.5093358698070318,5.29,2012-01-03,62210.171875,2021-10-21
10.191235059760956,1.5023607572216835,5.29,2012-01-03,60692.265625,2021-10-22
10.195219123505977,1.5107927132748502,5.29,2012-01-03,63039.824219,2021-10-25
10.199203187250996,1.4992380838460426,5.29,2012-01-03,60363.792969,2021-10-26
10.203187250996017,1.4906031821609074,5.29,2012-01-03,58482.386719,2021-10-27
10.207171314741036,1.4984967734107726,5.29,2012-01-03,60622.136719,2021-10-28
10.211155378486056,1.5040072831278533,5.29,2012-01-03,62227.964844,2021-10-29
10.215139442231076,1.4982496659390048,5.29,2012-01-03,61004.40625,2021-11-01
10.219123505976096,1.5061163226797079,5.29,2012-01-03,63226.402344,2021-11-02
10.223107569721115,1.5042237785977624,5.29,2012-01-03,62970.046875,2021-11-03
10.227091633466136,1.4973632729069766,5.29,2012-01-03,61452.230469,2021-11-04
10.231075697211155,1.5070564965809221,5.57,2012-01-04,67566.828125,2021-11-08
10.235059760956176,1.518820695373599,5.29,2012-01-03,67566.828125,2021-11-08
10.239043824701195,1.5157412768280567,5.29,2012-01-03,66971.828125,2021-11-09
10.243027888446216,1.5074942032208951,5.29,2012-01-03,64995.230469,2021-11-10
10.247011952191235,1.5064277041280048,5.29,2012-01-03,64949.960938,2021-11-11
10.250996015936256,1.502528128324656,5.29,2012-01-03,64155.941406,2021-11-12
10.254980079681275,1.499352758607385,5.29,2012-01-03,63557.871094,2021-11-15
10.258964143426295,1.4851237449561872,5.29,2012-01-03,60161.246094,2021-11-16
10.262948207171315,1.4850763290742246,5.29,2012-01-03,60368.011719,2021-11-17
10.266932270916335,1.4701025195448847,5.29,2012-01-03,56942.136719,2021-11-18
10.270916334661354,1.4741616392357213,5.29,2012-01-03,58119.578125,2021-11-19
10.274900398406375,1.4656023167803331,5.29,2012-01-03,56289.289063,2021-11-22
10.278884462151394,1.4701366499018471,5.29,2012-01-03,57569.074219,2021-11-23
10.282868525896415,1.463841012342653,5.29,2012-01-03,56280.425781,2021-11-24
10.286852589641434,1.4671771357638974,5.29,2012-01-03,57274.679688,2021-11-25
10.290836653386455,1.4561899494323796,5.57,2012-01-04,57806.566406,2021-11-29
10.294820717131474,1.467667974509042,5.29,2012-01-03,57806.566406,2021-11-29
10.298804780876495,1.4634653431490765,5.29,2012-01-03,57005.425781,2021-11-30
10.302788844621514,1.4635458928578875,5.29,2012-01-03,57229.828125,2021-12-01
10.306772908366534,1.4595289781153915,5.29,2012-01-03,56477.816406,2021-12-02
10.310756972111554,1.4462266053354211,5.29,2012-01-03,53598.246094,2021-12-03
10.314741035856574,1.4316913320515323,5.29,2012-01-03,50582.625,2021-12-06
10.318725099601593,1.431403676572089,5.29,2012-01-03,50700.085938,2021-12-07
10.322709163346614,1.4296615451855494,5.29,2012-01-03,50504.796875,2021-12-08
10.326693227091633,1.425490125635326,5.0,2012-04-23,47062.664063,2022-03-30
10.330677290836654,1.4207421546584644,4.79,2012-03-02,44338.796875,2022-02-09
10.334661354581673,1.4250994815143763,4.98,2012-04-17,47128.003906,2022-03-28
10.338645418326694,1.4259467022250107,4.98,2012-04-17,47465.730469,2022-03-29
10.342629482071713,1.425810554244828,4.93,2012-04-13,47128.003906,2022-03-28
10.346613545816734,1.426657096664849,4.93,2012-04-13,47465.730469,2022-03-29
10.350597609561753,1.4280770980233082,4.51,2012-02-22,43840.285156,2022-02-07
10.354581673306773,1.4295926804334975,4.8,2012-04-10,47128.003906,2022-03-28
10.358565737051793,1.4312197182749964,4.75,2012-04-09,47128.003906,2022-03-28
10.362549800796813,1.432064760655507,4.75,2012-04-09,47465.730469,2022-03-29
10.366533864541832,1.4310799671854566,4.44,2012-02-20,44338.796875,2022-02-09
10.370517928286853,1.4261287253285602,4.44,2012-02-20,43565.113281,2022-02-10
10.374501992031872,1.4270051859348598,4.51,2012-02-22,44575.203125,2022-02-15
10.378486055776893,1.4245578606617344,4.75,2012-04-09,46622.675781,2022-04-04
10.382470119521912,1.4290111537324668,4.44,2012-02-20,44575.203125,2022-02-15
10.386454183266933,1.4249474182385988,4.44,2012-02-20,43961.859375,2022-02-16
10.390438247011952,1.4237069325983267,4.51,2012-02-16,44575.203125,2022-02-15
10.394422310756973,1.4196572042630438,4.51,2012-02-16,43961.859375,2022-02-16
10.398406374501992,1.4239417646453818,4.73,2012-03-26,47128.003906,2022-03-28
10.402390438247012,1.424783834226362,4.73,2012-03-26,47465.730469,2022-03-29
10.406374501992032,1.421976100959538,4.73,2012-03-26,47062.664063,2022-03-30
10.410358565737052,1.4187119853502645,4.78,2012-03-23,47062.664063,2022-03-30
10.414342629482071,1.4177317867916357,4.79,2012-03-20,47128.003906,2022-03-28
10.418326693227092,1.4185727865946212,4.79,2012-03-20,47465.730469,2022-03-29
10.422310756972111,1.4196327462605742,4.44,2012-02-20,44354.636719,2022-03-01
10.426294820717132,1.416554183396074,4.44,2012-02-20,43924.117188,2022-03-02
10.430278884462151,1.4143763002700434,4.51,2012-02-16,44354.636719,2022-03-01
10.434262948207172,1.411308771980749,4.51,2012-02-16,43924.117188,2022-03-02
10.43824701195219,1.4084384922710225,4.83,2012-03-19,46622.675781,2022-04-04
10.442231075697212,1.4053926737296978,4.93,2012-03-09,47128.003906,2022-03-28
10.44621513944223,1.406231842849817,4.93,2012-03-09,47465.730469,2022-03-29
10.450199203187251,1.403783418294302,4.93,2012-03-07,47128.003906,2022-03-28
10.45418326693227,1.4046219999914573,4.93,2012-03-07,47465.730469,2022-03-29
10.458167330677291,1.4018590340213333,4.93,2012-03-07,47062.664063,2022-03-30
10.46215139442231,1.4079976844741773,4.79,2012-03-02,47128.003906,2022-03-28
10.466135458167331,1.408835170684044,4.79,2012-03-02,47465.730469,2022-03-29
10.47011952191235,1.4060689187203832,4.79,2012-03-02,47062.664063,2022-03-30
10.474103585657371,1.4013126709045127,4.88,2012-02-28,47128.003906,2022-03-28
10.47808764940239,1.4021494184703949,4.88,2012-02-28,47465.730469,2022-03-29
10.48207171314741,1.4018400523759151,4.51,2012-02-22,43960.933594,2022-03-24
10.48605577689243,1.4030524357900065,4.51,2012-02-22,44348.730469,2022-03-25
10.49003984063745,1.4162123725434168,4.51,2012-02-22,47128.003906,2022-03-28
10.49402390438247,1.417047357016211,4.51,2012-02-22,47465.730469,2022-03-29
10.49800796812749,1.4181956123400363,4.44,2012-02-20,47128.003906,2022-03-28
10.50199203187251,1.419029895083503,4.44,2012-02-20,47465.730469,2022-03-29
10.50597609561753,1.4162575416271435,4.44,2012-02-20,47062.664063,2022-03-30
10.50996015936255,1.413815013587762,4.51,2012-02-16,47465.730469,2022-03-29
10.51394422310757,1.4110527037230352,4.51,2012-02-16,47062.664063,2022-03-30
10.51792828685259,1.4116817048329446,4.44,2012-02-20,46622.675781,2022-04-04
10.52191235059761,1.4056173097126843,4.51,2012-02-16,46281.644531,2022-04-01
10.525896414342629,1.4064960694575972,4.51,2012-02-16,46622.675781,2022-04-04
10.52988047808765,1.4004146560805544,4.51,2012-02-16,45555.992188,2022-04-05
10.533864541832669,1.3907212860503195,4.69,2012-02-15,45555.992188,2022-04-05
10.53784860557769,1.3883562387164048,4.51,2012-02-16,43503.847656,2022-04-07
10.541832669322709,1.381157403825802,4.51,2012-02-16,42287.664063,2022-04-08
10.54581673306773,1.3778453723663153,4.44,2012-02-20,41166.730469,2022-04-13
10.549800796812749,1.3716776832098807,4.51,2012-02-22,40826.214844,2022-04-18
10.55378486055777,1.3745996815479202,4.51,2012-02-22,41502.75,2022-04-19
10.557768924302788,1.3736466720536433,4.44,2012-02-20,40826.214844,2022-04-18
10.56175298804781,1.3765681446670093,4.44,2012-02-20,41502.75,2022-04-19
10.565737051792828,1.3750960405181152,4.44,2012-02-20,41374.378906,2022-04-20
10.569721115537849,1.3715053972645919,4.51,2012-02-16,41502.75,2022-04-19
10.573705179282868,1.370039440125638,4.51,2012-02-16,41374.378906,2022-04-20
10.577689243027889,1.3677585088577198,4.44,2012-02-20,40458.308594,2022-04-25
10.581673306772908,1.359685664880815,4.51,2012-02-22,39773.828125,2022-04-28
10.585657370517929,1.362728718720899,4.51,2012-02-16,40458.308594,2022-04-25
10.589641434262948,1.3616478070937834,4.44,2012-02-20,39773.828125,2022-04-28
10.593625498007968,1.3544024438491142,4.51,2012-02-16,39241.121094,2022-04-27
10.597609561752988,1.3566412287145582,4.51,2012-02-16,39773.828125,2022-04-28
10.601593625498008,1.3520407204842289,4.58,2012-02-21,39698.371094,2022-05-04
10.605577689243027,1.3581779060132604,4.44,2012-02-20,39698.371094,2022-05-04
10.609561752988048,1.3462229875821654,4.67,2012-02-17,39698.371094,2022-05-04
10.613545816733067,1.3531887796524447,4.51,2012-02-16,39698.371094,2022-05-04
10.617529880478088,1.343778322599635,4.69,2012-02-15,39698.371094,2022-05-04
10.621513944223107,1.3338358158277988,4.89,2012-02-14,39698.371094,2022-05-04
10.625498007968128,1.338230367544877,5.29,2012-01-03,43960.933594,2022-03-24
10.629482071713147,1.3414453620724132,5.57,2012-01-04,47128.003906,2022-03-28
10.633466135458168,1.3520800833116295,5.29,2012-01-03,47128.003906,2022-03-28
10.637450199203187,1.3529056501085064,5.29,2012-01-03,47465.730469,2022-03-29
10.641434262948207,1.3502677724623826,5.29,2012-01-03,47062.664063,2022-03-30
10.645418326693227,1.3422622487895115,5.29,2012-01-03,45538.675781,2022-03-31
10.649402390438247,1.3450775718223489,5.29,2012-01-03,46281.644531,2022-04-01
10.653386454183266,1.3459463243272927,5.29,2012-01-03,46622.675781,2022-04-04
10.657370517928287,1.3401110482289322,5.29,2012-01-03,45555.992188,2022-04-05
10.661354581673306,1.3277788725093465,5.29,2012-01-03,43206.738281,2022-04-06
10.665338645418327,1.3285399983882145,5.29,2012-01-03,43503.847656,2022-04-07
10.669322709163346,1.3216271874528256,5.29,2012-01-03,42287.664063,2022-04-08
10.673306772908367,1.3062355753809998,5.29,2012-01-03,39521.902344,2022-04-11
10.677290836653386,1.3088008210282442,5.29,2012-01-03,40127.183594,2022-04-12
10.681274900398407,1.3136137101667225,5.29,2012-01-03,41166.730469,2022-04-13
10.685258964143426,1.3063270013737083,5.29,2012-01-03,39935.515625,2022-04-14
10.689243027888446,1.3089231814817897,5.29,2012-01-03,40553.464844,2022-04-15
10.693227091633466,1.3096508263439994,5.29,2012-01-03,40826.214844,2022-04-18
10.697211155378486,1.3124810533307207,5.29,2012-01-03,41502.75,2022-04-19
10.701195219123505,1.3110902932434243,5.29,2012-01-03,41374.378906,2022-04-20
10.705179282868526,1.3059101190949827,5.29,2012-01-03,40527.363281,2022-04-21
10.709163346613545,1.300976007255867,5.29,2012-01-03,39740.320313,2022-04-22
10.713147410358566,1.3041108606890521,5.29,2012-01-03,40458.308594,2022-04-25
10.717131474103585,1.290622041571949,5.29,2012-01-03,38117.460938,2022-04-26
10.721115537848606,1.2961304142042938,5.29,2012-01-03,39241.121094,2022-04-27
10.725099601593625,1.2983092189243202,5.29,2012-01-03,39773.828125,2022-04-28
10.729083665338646,1.2912472515476106,5.29,2012-01-03,38609.824219,2022-04-29
10.733067729083665,1.2900968626753042,5.29,2012-01-03,38529.328125,2022-05-02
10.737051792828685,1.2850425013195195,5.29,2012-01-03,37750.453125,2022-05-03
10.741035856573705,1.2950675047030584,5.29,2012-01-03,39698.371094,2022-05-04
10.745019920318725,1.2769304443084608,5.29,2012-01-03,36575.140625,2022-05-05
10.749003984063744,1.2731224429921602,5.29,2012-01-03,36040.921875,2022-05-06
10.752988047808765,1.2428967202800236,5.3,2012-01-31,31370.671875,2022-06-06
10.756972111553784,1.240791475048575,5.3,2012-01-31,31155.478516,2022-06-07
10.760956175298805,1.233746081415243,5.3,2012-01-31,30214.355469,2022-06-08
10.764940239043824,1.2331886134776098,5.5,2012-01-26,31370.671875,2022-06-06
10.768924302788845,1.2310983863688647,5.5,2012-01-26,31155.478516,2022-06-07
10.772908366533864,1.2297236612020659,5.29,2012-01-03,29862.917969,2022-05-16
10.776892430278885,1.2329288724824727,5.29,2012-01-03,30425.857422,2022-05-17
10.780876494023904,1.2208556216201552,5.57,2012-01-04,30314.333984,2022-05-19
10.784860557768924,1.2308442905468175,5.29,2012-01-03,30314.333984,2022-05-19
10.788844621513944,1.2224602645710214,5.29,2012-01-03,29200.740234,2022-05-20
10.792828685258964,1.2210861585273043,5.29,2012-01-03,29098.910156,2022-05-23
10.796812749003983,1.2243327892124416,5.29,2012-01-03,29655.585938,2022-05-24
10.800796812749004,1.2230288169485268,5.29,2012-01-03,29562.361328,2022-05-25
10.804780876494023,1.2203112616594782,5.29,2012-01-03,29267.224609,2022-05-26
10.808764940239044,1.2256432884398185,5.57,2012-01-04,31726.390625,2022-05-30
10.812749003984063,1.235625840485366,5.29,2012-01-03,31726.390625,2022-05-30
10.816733067729084,1.2353923728653515,5.29,2012-01-03,31792.310547,2022-05-31
10.820717131474103,1.2213985741292253,5.29,2012-01-03,29799.080078,2022-06-01
10.824701195219124,1.2253016729631017,5.29,2012-01-03,30467.488281,2022-06-02
10.828685258964143,1.2200572498209148,5.57,2012-01-04,31370.671875,2022-06-06
10.832669322709163,1.2299984562931985,5.29,2012-01-03,31370.671875,2022-06-06
10.836653386454183,1.2279254252305885,5.29,2012-01-03,31155.478516,2022-06-07
10.840637450199203,1.2209765921110574,5.29,2012-01-03,30214.355469,2022-06-08
10.844621513944222,1.2196309466663453,5.29,2012-01-03,30111.998047,2022-06-09
10.848605577689243,1.2118862655185163,5.29,2012-01-03,29083.804688,2022-06-10
10.852589641434262,1.2061258790899565,4.44,2012-02-20,23804.632813,2022-07-29
10.856573705179283,1.202644151798352,4.51,2012-02-16,23843.886719,2022-07-28
10.860557768924302,1.2016721507595713,4.51,2012-02-16,23804.632813,2022-07-29
10.864541832669323,1.196821677498086,4.51,2012-02-16,23314.199219,2022-08-01
10.868525896414342,1.2004398956857636,4.51,2012-02-22,23809.486328,2022-08-08
10.872509960159363,1.1985001315024668,4.44,2012-02-20,23289.314453,2022-08-05
10.876494023904382,1.2023340741285948,4.44,2012-02-20,23809.486328,2022-08-08
10.880478087649402,1.1997872470995676,4.51,2012-02-22,23957.529297,2022-08-11
10.884462151394422,1.2028765652040803,4.51,2012-02-22,24402.818359,2022-08-12
10.888446215139442,1.2016792621699013,4.44,2012-02-20,23957.529297,2022-08-11
10.892430278884461,1.2047682806097217,4.44,2012-02-20,24402.818359,2022-08-12
10.896414342629482,1.2019163953020433,4.44,2012-02-20,24136.972656,2022-08-15
10.900398406374501,1.2003345349532224,4.51,2012-02-16,24402.818359,2022-08-12
10.904382470119522,1.1974920793530677,4.51,2012-02-16,24136.972656,2022-08-15
10.908366533864541,1.194733456472766,4.51,2012-02-16,23883.291016,2022-08-16
10.912350597609562,1.1894475287110406,4.51,2012-02-16,23335.998047,2022-08-17
10.91633466135458,1.1877598002896708,4.51,2012-02-16,23212.738281,2022-08-18
10.920318725099602,1.1793109622136737,4.69,2012-02-15,23212.738281,2022-08-18
10.92430278884462,1.1733605850517326,4.44,2012-02-20,21395.019531,2022-08-24
10.928286852589641,1.1746505292361085,4.44,2012-02-20,21600.904297,2022-08-25
10.93227091633466,1.1690254117224121,4.51,2012-02-16,21395.019531,2022-08-24
10.936254980079681,1.170313423277193,4.51,2012-02-16,21600.904297,2022-08-25
10.9402390438247,1.1647036409421143,4.79,2012-03-02,22370.449219,2022-09-12
10.944223107569721,1.1576516372412642,5.3,2012-01-31,23957.529297,2022-08-11
10.94820717131474,1.1606793328840856,5.3,2012-01-31,24402.818359,2022-08-12
10.952191235059761,1.1592070024067858,4.88,2012-02-28,22370.449219,2022-09-12
10.95617529880478,1.1552316755967595,5.3,2012-01-31,23883.291016,2022-08-16
10.9601593625498,1.1551966049813718,4.95,2012-02-24,22370.449219,2022-09-12
10.96414342629482,1.1640208698502157,4.51,2012-02-22,21381.152344,2022-09-09
10.96812749003984,1.172354186847648,4.51,2012-02-22,22370.449219,2022-09-12
10.97211155378486,1.168695919487507,4.58,2012-02-21,22370.449219,2022-09-12
10.97609561752988,1.1742274878046728,4.44,2012-02-20,22370.449219,2022-09-12
10.9800796812749,1.1636399078328248,4.67,2012-02-17,22370.449219,2022-09-12
10.98406374501992,1.169910386880086,4.51,2012-02-16,22370.449219,2022-09-12
10.98804780876494,1.1615884550777187,4.69,2012-02-15,22370.449219,2022-09-12
10.99203187250996,1.1527904078434728,4.89,2012-02-14,22370.449219,2022-09-12
10.99601593625498,1.1446647295206707,4.44,2012-02-20,19544.128906,2022-09-19
11.0,1.1432884623383255,4.51,2012-02-16,19772.583984,2022-09-16
11.00398406374502,1.1430098162159998,4.73,2012-03-26,20770.441406,2022-10-26
11.00796812749004,1.1429191014127724,5.29,2012-01-03,23289.314453,2022-08-05
11.01195219123506,1.1466299950268595,5.29,2012-01-03,23809.486328,2022-08-08
11.01593625498008,1.1406920047172022,5.29,2012-01-03,23164.318359,2022-08-09
11.0199203187251,1.1465713537569528,5.29,2012-01-03,23947.642578,2022-08-10
11.02390438247012,1.1460591945567677,5.29,2012-01-03,23957.529297,2022-08-11
11.02788844621514,1.1490530318065346,5.29,2012-01-03,24402.818359,2022-08-12
11.03187250996016,1.1463271650063267,5.29,2012-01-03,24136.972656,2022-08-15
11.03585657370518,1.143682111062704,5.29,2012-01-03,23883.291016,2022-08-16
11.0398406374502,1.1458931840958253,4.44,2012-02-20,20336.84375,2022-10-04
11.04382470119522,1.143613180461113,4.44,2012-02-20,20160.716797,2022-10-05
11.047808764940239,1.141677165746544,4.51,2012-02-16,20336.84375,2022-10-04
11.05179282868526,1.1394047980812791,4.51,2012-02-16,20160.716797,2022-10-05
11.055776892430279,1.1368396125498594,4.51,2012-02-16,19955.443359,2022-10-06
11.0597609561753,1.1348914007279771,5.22,2012-06-01,22934.431641,2023-01-23
11.063745019920319,1.1361659408594478,5.17,2012-05-31,22934.431641,2023-01-23
11.06772908366534,1.1367055941235291,5.14,2012-05-30,22934.431641,2023-01-23
11.071713147410359,1.1372515712225284,5.11,2012-05-29,22934.431641,2023-01-23
11.07569721115538,1.138184311794939,5.07,2012-05-28,22934.431641,2023-01-23
11.079681274900398,1.1376208389540077,5.11,2012-05-29,23117.859375,2023-01-25
11.08366533864542,1.1385529370624288,5.07,2012-05-28,23117.859375,2023-01-25
11.087649402390438,1.1375889914003645,5.08,2012-05-25,23117.859375,2023-01-25
11.091633466135459,1.1386075695478746,5.17,2012-05-31,23723.769531,2023-02-01
11.095617529880478,1.139145604083735,5.14,2012-05-30,23723.769531,2023-02-01
11.099601593625499,1.1396899545835013,5.11,2012-05-29,23723.769531,2023-02-01
11.103585657370518,1.1406205376118588,5.07,2012-05-28,23723.769531,2023-02-01
11.107569721115539,1.139656648376648,5.08,2012-05-25,23723.769531,2023-02-01
11.111553784860558,1.1377731380392353,4.44,2012-02-20,20595.351563,2022-10-28
11.115537848605578,1.1377466718327716,4.93,2012-05-14,22934.431641,2023-01-23
11.119521912350598,1.1398105731404198,5.03,2012-05-22,23723.769531,2023-02-01
11.123505976095618,1.1389368544129916,4.87,2012-05-10,22934.431641,2023-01-23
11.127490039840637,1.1371234676974589,5.07,2012-05-18,23723.769531,2023-02-01
11.131474103585658,1.1399460691739134,4.44,2012-02-20,21147.230469,2022-11-04
11.135458167330677,1.1391074571298363,5.22,2012-06-04,24829.148438,2023-02-20
11.139442231075698,1.13997936749753,4.95,2012-05-15,23723.769531,2023-02-01
11.143426294820717,1.140174782114554,4.93,2012-05-14,23723.769531,2023-02-01
11.147410358565738,1.1403274776016041,5.14,2012-05-30,24829.148438,2023-02-20
11.151394422310757,1.1413615988761796,4.87,2012-05-10,23723.769531,2023-02-01
11.155378486055778,1.141795526979835,5.07,2012-05-28,24829.148438,2023-02-20
11.159362549800797,1.140835164302985,5.08,2012-05-25,24829.148438,2023-02-20
11.163346613545817,1.1387504827192694,5.12,2012-05-24,24829.148438,2023-02-20
11.167330677290837,1.139523310168209,5.03,2012-05-22,24565.601563,2023-02-17
11.171314741035857,1.1409871984666888,5.03,2012-05-22,24829.148438,2023-02-20
11.175298804780876,1.1385125816733872,5.08,2012-05-21,24829.148438,2023-02-20
11.179282868525897,1.1388332231555007,4.95,2012-05-15,24307.841797,2023-02-15
11.183266932270916,1.139626690375985,5.02,2012-05-17,24829.148438,2023-02-20
11.187250996015937,1.1396918721043452,4.95,2012-05-15,24565.601563,2023-02-17
11.191235059760956,1.141153208878078,4.95,2012-05-15,24829.148438,2023-02-20
11.195219123505977,1.1413474082057138,4.93,2012-05-14,24829.148438,2023-02-20
11.199203187250996,1.1433317485137304,5.52,2012-06-11,28175.816406,2023-03-21
